Indicator Code: CG1110
"Indicator Name: Respiratory diseases"
Export date: 5/7/2024 5:14:26 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: J30-J98"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,FRA,France,2014,All,Age_all,[All],21563.00000000,3.95928890,11.88955679,33.62415952,
EU,Europe,DEU,Germany,1990,All,Age_all,[All],35463.00000000,3.84862906,23.73306009,44.68370619,
EU,Europe,DEU,Germany,1991,All,Age_all,[All],35437.00000000,3.88885536,23.45249152,44.30494485,
EU,Europe,DEU,Germany,1992,All,Age_all,[All],33212.00000000,3.75089080,21.96056615,41.20876735,
EU,Europe,DEU,Germany,1993,All,Age_all,[All],34944.00000000,3.89447992,22.77992571,43.04550919,
EU,Europe,DEU,Germany,1994,All,Age_all,[All],33673.00000000,3.80631677,21.71228808,41.35614453,
EU,Europe,DEU,Germany,1995,All,Age_all,[All],35206.00000000,3.97993190,22.19491211,43.11237923,
EU,Europe,DEU,Germany,1996,All,Age_all,[All],35240.00000000,3.99164970,21.84041268,43.03034225,
EU,Europe,DEU,Germany,1997,All,Age_all,[All],32270.00000000,3.75062908,19.76857254,39.32886217,
EU,Europe,DEU,Germany,1998,All,Age_all,[All],30757.00000000,3.60835869,18.77081356,37.49527606,
EU,Europe,DEU,Germany,1999,All,Age_all,[All],31438.00000000,3.71462668,18.84851803,38.29857736,
EU,Europe,DEU,Germany,2000,All,Age_all,[All],32027.00000000,3.81820631,18.75478422,38.96815888,
EU,Europe,DEU,Germany,2001,All,Age_all,[All],30187.00000000,3.64339242,17.32670241,36.66150323,
EU,Europe,DEU,Germany,2002,All,Age_all,[All],33553.00000000,3.98640348,18.92319072,40.67902609,
EU,Europe,DEU,Germany,2003,All,Age_all,[All],35207.00000000,4.12286023,19.56025928,42.66471754,
EU,Europe,DEU,Germany,2004,All,Age_all,[All],32622.00000000,3.98669878,17.82533123,39.54120757,
EU,Europe,DEU,Germany,2005,All,Age_all,[All],34654.00000000,4.17403915,18.28437634,42.02301058,
EU,Europe,DEU,Germany,2006,All,Age_all,[All],33590.00000000,4.08822982,17.25119647,40.78148445,
EU,Europe,DEU,Germany,2007,All,Age_all,[All],35103.00000000,4.24382371,17.69767806,42.67186070,
EU,Europe,DEU,Germany,2008,All,Age_all,[All],36223.00000000,4.28959345,17.71598752,44.10995958,
EU,Europe,DEU,Germany,2009,All,Age_all,[All],39602.00000000,4.63428448,18.97837600,48.36899084,
EU,Europe,DEU,Germany,2010,All,Age_all,[All],39761.00000000,4.63000484,18.65162642,48.63286439,
EU,Europe,DEU,Germany,2011,All,Age_all,[All],39689.00000000,4.65654067,18.35663051,48.53189460,
EU,Europe,DEU,Germany,2012,All,Age_all,[All],40816.00000000,4.69374941,18.21737482,49.82583116,
EU,Europe,DEU,Germany,2013,All,Age_all,[All],43687.00000000,4.88764579,19.83266032,54.17158195,
EU,Europe,DEU,Germany,2014,All,Age_all,[All],41204.00000000,4.74505848,18.36289029,50.88012842,
EU,Europe,GRC,Greece,1990,All,Age_all,[All],3732.00000000,3.96380321,21.18449153,36.73047586,
EU,Europe,GRC,Greece,1991,All,Age_all,[All],3993.00000000,4.18123940,21.94865249,38.93223685,
EU,Europe,GRC,Greece,1992,All,Age_all,[All],4430.00000000,4.50977797,23.82439421,42.72009140,
EU,Europe,GRC,Greece,1993,All,Age_all,[All],3999.00000000,4.10494873,21.17773318,38.21114145,
EU,Europe,GRC,Greece,1994,All,Age_all,[All],3709.00000000,3.79216212,19.38050295,35.14629729,
EU,Europe,GRC,Greece,1995,All,Age_all,[All],4065.00000000,4.05858743,20.82550403,38.22503799,
EU,Europe,GRC,Greece,1996,All,Age_all,[All],3786.00000000,3.75818940,19.12424274,35.35294585,
EU,Europe,GRC,Greece,1997,All,Age_all,[All],3675.00000000,3.68465379,18.14785182,34.10188306,
EU,Europe,GRC,Greece,1998,All,Age_all,[All],4335.00000000,4.22234776,21.19170291,40.00956169,
EU,Europe,GRC,Greece,1999,All,Age_all,[All],4971.00000000,4.81201115,24.40668360,45.67839305,
EU,Europe,GRC,Greece,2000,All,Age_all,[All],5073.00000000,4.82361890,24.52115433,46.46686495,
EU,Europe,GRC,Greece,2001,All,Age_all,[All],4479.00000000,4.36724227,21.08411301,40.90428516,
EU,Europe,GRC,Greece,2002,All,Age_all,[All],4837.00000000,4.65476591,22.40855755,44.02251674,
EU,Europe,GRC,Greece,2003,All,Age_all,[All],4219.00000000,3.99795317,18.93961927,38.27266978,
EU,Europe,GRC,Greece,2004,All,Age_all,[All],4223.00000000,4.02412761,18.97723622,38.17665131,
EU,Europe,GRC,Greece,2005,All,Age_all,[All],4322.00000000,4.11262620,18.55338943,38.92315954,
EU,Europe,GRC,Greece,2006,All,Age_all,[All],5296.00000000,5.04534715,21.21377441,47.50400793,
EU,Europe,GRC,Greece,2007,All,Age_all,[All],5759.00000000,5.24045680,22.49582422,51.45249436,
EU,Europe,GRC,Greece,2008,All,Age_all,[All],5860.00000000,5.42698117,22.14891256,52.14883455,
EU,Europe,GRC,Greece,2009,All,Age_all,[All],6137.00000000,5.66582961,22.30379018,54.39276290,
EU,Europe,GRC,Greece,2010,All,Age_all,[All],6046.00000000,5.54251769,21.01599272,53.46866702,
EU,Europe,GRC,Greece,2011,All,Age_all,[All],5741.00000000,5.16746325,18.70152250,50.80519733,
EU,Europe,GRC,Greece,2012,All,Age_all,[All],5984.00000000,5.12908424,18.43955146,53.94498387,
EU,Europe,GRC,Greece,2013,All,Age_all,[All],5733.00000000,5.12818219,17.15648964,52.28339259,
EU,Europe,GRC,Greece,2014,All,Age_all,[All],7134.00000000,6.27219975,20.40465626,65.49539407,
EU,Europe,HUN,Hungary,1990,All,Age_all,[All],5462.00000000,3.74982837,34.96602497,52.65091882,
EU,Europe,HUN,Hungary,1991,All,Age_all,[All],5139.00000000,3.54871455,32.81792775,49.54017005,
EU,Europe,HUN,Hungary,1992,All,Age_all,[All],5508.00000000,3.70208562,34.76949371,53.11812969,
EU,Europe,HUN,Hungary,1993,All,Age_all,[All],5604.00000000,3.72993264,35.26873916,54.10560557,
EU,Europe,HUN,Hungary,1994,All,Age_all,[All],5493.00000000,3.73955844,34.05921907,53.10655972,
EU,Europe,HUN,Hungary,1995,All,Age_all,[All],5308.00000000,3.64984082,32.23560950,51.38946642,
EU,Europe,HUN,Hungary,1996,All,Age_all,[All],4825.00000000,3.37106127,29.28533429,46.79360519,
EU,Europe,HUN,Hungary,1997,All,Age_all,[All],4368.00000000,3.13266492,26.34272917,42.44697481,
EU,Europe,HUN,Hungary,1998,All,Age_all,[All],4152.00000000,2.94739831,24.81382549,40.44193923,
EU,Europe,HUN,Hungary,1999,All,Age_all,[All],4757.00000000,3.32169541,29.13268750,47.25102722,
EU,Europe,HUN,Hungary,2000,All,Age_all,[All],4037.00000000,2.97711669,24.53006134,40.27245608,
EU,Europe,HUN,Hungary,2001,All,Age_all,[All],3468.00000000,2.62363541,20.07560577,34.04146718,
EU,Europe,HUN,Hungary,2002,All,Age_all,[All],3707.00000000,2.79072218,21.43994825,36.49122365,
EU,Europe,HUN,Hungary,2003,All,Age_all,[All],4405.00000000,3.24319151,25.09942977,43.48662641,
EU,Europe,HUN,Hungary,2004,All,Age_all,[All],4216.00000000,3.18207892,23.82527360,41.71306536,
EU,Europe,HUN,Hungary,2005,All,Age_all,[All],5491.00000000,4.04547196,30.23162695,54.43605251,
EU,Europe,HUN,Hungary,2006,All,Age_all,[All],5484.00000000,4.16707826,30.02773775,54.45138050,
EU,Europe,HUN,Hungary,2007,All,Age_all,[All],5860.00000000,4.40806993,31.53863867,58.27494237,
EU,Europe,HUN,Hungary,2008,All,Age_all,[All],5355.00000000,4.11837541,28.26675607,53.34628122,
EU,Europe,HUN,Hungary,2009,All,Age_all,[All],5496.00000000,4.21427147,28.43734352,54.83579966,
EU,Europe,HUN,Hungary,2010,All,Age_all,[All],5314.00000000,4.07340406,27.29784154,53.13987246,
EU,Europe,HUN,Hungary,2011,All,Age_all,[All],5563.00000000,4.31926705,28.28610370,55.78772865,
EU,Europe,HUN,Hungary,2012,All,Age_all,[All],5804.00000000,4.48393078,28.80145889,58.50593247,
EU,Europe,HUN,Hungary,2013,All,Age_all,[All],5962.00000000,4.70270867,29.26445506,60.26433725,
EU,Europe,HUN,Hungary,2014,All,Age_all,[All],5828.00000000,4.61411787,28.54633863,59.06875693,
EU,Europe,ITA,Italy,1990,All,Age_all,[All],26174.00000000,4.81398103,24.96325559,45.39266371,
EU,Europe,ITA,Italy,1991,All,Age_all,[All],25973.00000000,4.68968082,24.07797941,45.36633847,
EU,Europe,ITA,Italy,1992,All,Age_all,[All],25008.00000000,4.57443890,22.83321691,44.04916759,
EU,Europe,ITA,Italy,1993,All,Age_all,[All],24794.00000000,4.48869860,22.01741048,43.63508371,
EU,Europe,ITA,Italy,1994,All,Age_all,[All],25667.00000000,4.61367007,22.16998516,45.15467963,
EU,Europe,ITA,Italy,1995,All,Age_all,[All],25687.00000000,4.61423773,21.63908271,45.18826197,
EU,Europe,ITA,Italy,1996,All,Age_all,[All],24402.00000000,4.40011829,19.84594108,42.92786474,
EU,Europe,ITA,Italy,1997,All,Age_all,[All],26089.00000000,4.64873033,20.59537500,45.86966917,
EU,Europe,ITA,Italy,1998,All,Age_all,[All],26483.00000000,4.61190705,20.22940563,46.53947634,
EU,Europe,ITA,Italy,1999,All,Age_all,[All],27836.00000000,4.90293990,20.76180663,48.91308349,
