Indicator Code: CG0810
"Indicator Name: Neuropsychiatric conditions"
Export date: 5/11/2024 11:05:29 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: F01-F99, G06-G98 (minus G14), U07.0, X41, X42, X44, X45"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,SVK,Slovakia,2012,All,Age_all,[All],2472.00000000,4.71422850,28.76126005,45.71361787,
EU,Europe,SVK,Slovakia,2013,All,Age_all,[All],1748.00000000,3.35611704,20.49516822,32.29028747,
EU,Europe,SVK,Slovakia,2014,All,Age_all,[All],2186.00000000,4.25747395,24.68184044,40.34215909,
EU,Europe,SVN,Slovenia,1990,All,Age_all,[All],328.00000000,1.76771760,13.34696178,16.40082004,
EU,Europe,SVN,Slovenia,1991,All,Age_all,[All],389.00000000,2.01304078,15.64223414,19.46070339,
EU,Europe,SVN,Slovenia,1992,All,Age_all,[All],352.00000000,1.82072105,13.93700760,17.65207362,
EU,Europe,SVN,Slovenia,1993,All,Age_all,[All],385.00000000,1.92384569,15.42501654,19.35256861,
EU,Europe,SVN,Slovenia,1994,All,Age_all,[All],461.00000000,2.38132135,17.64459607,23.17165117,
EU,Europe,SVN,Slovenia,1995,All,Age_all,[All],380.00000000,2.00337410,14.24136577,19.16288452,
EU,Europe,SVN,Slovenia,1996,All,Age_all,[All],340.00000000,1.82599356,12.83159407,17.07513058,
EU,Europe,SVN,Slovenia,1997,All,Age_all,[All],388.00000000,2.04987320,14.71911308,19.59595960,
EU,Europe,SVN,Slovenia,1998,All,Age_all,[All],490.00000000,2.57366458,17.86994702,24.82018033,
EU,Europe,SVN,Slovenia,1999,All,Age_all,[All],415.00000000,2.19751125,14.87786960,20.99883621,
EU,Europe,SVN,Slovenia,2000,All,Age_all,[All],375.00000000,2.01743060,13.59270574,18.96593667,
EU,Europe,SVN,Slovenia,2001,All,Age_all,[All],414.00000000,2.23687054,15.05770484,20.78276737,
EU,Europe,SVN,Slovenia,2002,All,Age_all,[All],501.00000000,2.67900112,17.38560340,25.10374712,
EU,Europe,SVN,Slovenia,2003,All,Age_all,[All],478.00000000,2.45745720,15.94149520,23.93862497,
EU,Europe,SVN,Slovenia,2004,All,Age_all,[All],413.00000000,2.22966042,14.08303853,20.68098011,
EU,Europe,SVN,Slovenia,2005,All,Age_all,[All],389.00000000,2.06640106,12.42502944,19.43917238,
EU,Europe,SVN,Slovenia,2006,All,Age_all,[All],363.00000000,1.99669967,11.34007900,18.07304497,
EU,Europe,SVN,Slovenia,2007,All,Age_all,[All],317.00000000,1.70576840,10.30938107,15.69768536,
EU,Europe,SVN,Slovenia,2008,All,Age_all,[All],448.00000000,2.44701770,14.19869383,21.96725604,
EU,Europe,SVN,Slovenia,2009,All,Age_all,[All],483.00000000,2.57600000,14.80324999,23.64940130,
EU,Europe,SVN,Slovenia,2010,All,Age_all,[All],492.00000000,2.64388199,14.94471334,24.00865483,
EU,Europe,SVN,Slovenia,2011,All,Age_all,[All],522.00000000,2.79159313,14.38483144,25.43244908,
EU,Europe,SVN,Slovenia,2012,All,Age_all,[All],544.00000000,2.82494677,15.16407566,26.45577266,
EU,Europe,SVN,Slovenia,2013,All,Age_all,[All],603.00000000,3.11885797,16.77947763,29.28443981,
EU,Europe,SVN,Slovenia,2014,All,Age_all,[All],617.00000000,3.26697024,15.45232938,29.92787721,
EU,Europe,ESP,Spain,1990,All,Age_all,[All],9871.00000000,2.96300076,16.36904711,25.33676256,
EU,Europe,ESP,Spain,1991,All,Age_all,[All],11252.00000000,3.33204024,18.14794082,28.83287337,
EU,Europe,ESP,Spain,1992,All,Age_all,[All],11500.00000000,3.46892297,17.72090886,29.48287045,
EU,Europe,ESP,Spain,1993,All,Age_all,[All],12670.00000000,3.73018981,18.82821042,32.41561578,
EU,Europe,ESP,Spain,1994,All,Age_all,[All],14196.00000000,4.19699505,20.29081276,36.26099950,
EU,Europe,ESP,Spain,1995,All,Age_all,[All],15434.00000000,4.45776904,21.29222167,39.36270872,
EU,Europe,ESP,Spain,1996,All,Age_all,[All],16657.00000000,4.73952124,22.26744047,42.41627897,
EU,Europe,ESP,Spain,1997,All,Age_all,[All],17638.00000000,5.04633484,22.81486555,44.85381441,
EU,Europe,ESP,Spain,1998,All,Age_all,[All],19533.00000000,5.41814258,24.43518894,49.61240704,
EU,Europe,ESP,Spain,1999,All,Age_all,[All],22322.00000000,6.01505785,27.82415065,56.33148391,
EU,Europe,ESP,Spain,2000,All,Age_all,[All],22069.00000000,6.12362684,25.88867603,54.93421734,
EU,Europe,ESP,Spain,2001,All,Age_all,[All],23453.00000000,6.51235245,26.73538281,57.74559550,
EU,Europe,ESP,Spain,2002,All,Age_all,[All],24540.00000000,6.65729834,27.09374027,59.39872371,
EU,Europe,ESP,Spain,2003,All,Age_all,[All],28148.00000000,7.31443658,29.79070462,67.01174813,
EU,Europe,ESP,Spain,2004,All,Age_all,[All],26306.00000000,7.07276022,26.96952144,61.61846114,
EU,Europe,ESP,Spain,2005,All,Age_all,[All],28593.00000000,7.38160086,28.23428459,65.88523623,
EU,Europe,ESP,Spain,2006,All,Age_all,[All],28106.00000000,7.56599314,26.62992711,63.77835250,
EU,Europe,ESP,Spain,2007,All,Age_all,[All],29351.00000000,7.61649466,26.82260614,65.40821682,
EU,Europe,ESP,Spain,2008,All,Age_all,[All],30864.00000000,7.98914900,27.23049824,67.69403061,
EU,Europe,ESP,Spain,2009,All,Age_all,[All],33501.00000000,8.70307300,28.21153252,72.94008595,
EU,Europe,ESP,Spain,2010,All,Age_all,[All],34356.00000000,8.99261086,27.76197134,74.56889289,
EU,Europe,ESP,Spain,2011,All,Age_all,[All],35843.00000000,9.24000608,28.10554471,77.70814164,
EU,Europe,ESP,Spain,2012,All,Age_all,[All],39604.00000000,9.82851470,29.32257730,84.68473273,
EU,Europe,ESP,Spain,2013,All,Age_all,[All],38859.00000000,9.95315289,27.88247707,83.40051762,
EU,Europe,ESP,Spain,2014,All,Age_all,[All],42596.00000000,10.76118536,29.62974810,91.69278560,
EU,Europe,CHE,Switzerland,1990,All,Age_all,[All],1438.00000000,2.25607556,12.99763197,21.42367629,
EU,Europe,CHE,Switzerland,1991,All,Age_all,[All],1434.00000000,2.28949133,12.98139418,21.11214169,
EU,Europe,CHE,Switzerland,1992,All,Age_all,[All],1506.00000000,2.41725787,13.07643231,21.90418012,
EU,Europe,CHE,Switzerland,1993,All,Age_all,[All],1489.00000000,2.38194267,12.86203844,21.46058833,
EU,Europe,CHE,Switzerland,1994,All,Age_all,[All],1565.00000000,2.52472293,12.85998656,22.37696245,
EU,Europe,CHE,Switzerland,1995,All,Age_all,[All],4690.00000000,7.39876004,34.96041216,66.61269476,
EU,Europe,CHE,Switzerland,1996,All,Age_all,[All],4608.00000000,7.35596954,32.91441228,65.16021381,
EU,Europe,CHE,Switzerland,1997,All,Age_all,[All],4405.00000000,7.00540712,30.98643311,62.13940104,
EU,Europe,CHE,Switzerland,1998,All,Age_all,[All],4596.00000000,7.34572538,31.32938492,64.44296377,
EU,Europe,CHE,Switzerland,1999,All,Age_all,[All],4610.00000000,7.37611802,30.81850685,64.32494114,
EU,Europe,CHE,Switzerland,2000,All,Age_all,[All],4582.00000000,7.32592533,30.14154219,63.55906929,
EU,Europe,CHE,Switzerland,2001,All,Age_all,[All],5051.00000000,8.24208998,32.65929754,69.56975425,
EU,Europe,CHE,Switzerland,2002,All,Age_all,[All],5397.00000000,8.73753400,33.01663227,73.79147489,
EU,Europe,CHE,Switzerland,2003,All,Age_all,[All],5668.00000000,8.98684002,34.17009675,77.23120937,
EU,Europe,CHE,Switzerland,2004,All,Age_all,[All],5372.00000000,8.92655367,31.94871606,72.69650724,
EU,Europe,CHE,Switzerland,2005,All,Age_all,[All],5905.00000000,9.66068975,34.26120384,79.39905738,
EU,Europe,CHE,Switzerland,2006,All,Age_all,[All],5768.00000000,9.56820331,32.94766247,77.07175437,
EU,Europe,CHE,Switzerland,2007,All,Age_all,[All],6084.00000000,9.95923980,32.93150327,80.57086124,
EU,Europe,CHE,Switzerland,2008,All,Age_all,[All],6620.00000000,10.81116391,35.09879123,86.56224453,
EU,Europe,CHE,Switzerland,2009,All,Age_all,[All],7065.00000000,11.31649341,35.84755876,91.23390074,
EU,Europe,CHE,Switzerland,2010,All,Age_all,[All],7650.00000000,12.21088924,37.59176780,97.76470273,
EU,Europe,CHE,Switzerland,2011,All,Age_all,[All],7682.00000000,12.37256197,37.32456142,97.08813940,
EU,Europe,CHE,Switzerland,2012,All,Age_all,[All],8251.00000000,12.85743225,38.34735009,103.17798446,
EU,Europe,CHE,Switzerland,2013,All,Age_all,[All],8497.00000000,13.08015579,38.58343361,105.03940028,
EU,Europe,CHE,Switzerland,2014,All,Age_all,[All],8365.00000000,13.09835116,36.94361474,101.93758178,
EU,Europe,AUT,Austria,2019,All,Age_all,[All],6683.00000000,8.01453481,27.22947200,75.27904103,
EU,Europe,AUT,Austria,2018,All,Age_all,[All],6683.00000000,7.95832093,27.68906465,75.61916230,
EU,Europe,AUT,Austria,2017,All,Age_all,[All],6138.00000000,7.37120211,25.90609535,69.78907395,
EU,Europe,AUT,Austria,2016,All,Age_all,[All],4931.00000000,6.11263311,22.32511528,56.42001665,
EU,Europe,AUT,Austria,2015,All,Age_all,[All],4621.00000000,5.56257749,22.17572860,53.54875515,
EU,Europe,BEL,Belgium,2018,All,Age_all,[All],11331.00000000,10.23641965,34.78994466,99.15929441,
EU,Europe,BEL,Belgium,2017,All,Age_all,[All],11588.00000000,10.56662958,36.10252354,101.87102292,
EU,Europe,BEL,Belgium,2016,All,Age_all,[All],10922.00000000,10.10388817,34.79280038,96.20992615,
EU,Europe,BEL,Belgium,2015,All,Age_all,[All],11075.00000000,10.01890701,36.00951300,98.30608191,
EU,Europe,BGR,Bulgaria,2019,All,Age_all,[All],1075.00000000,0.99460600,8.11897042,15.41050614,
EU,Europe,BGR,Bulgaria,2018,All,Age_all,[All],1003.00000000,0.92420250,7.71850053,14.27750487,
EU,Europe,BGR,Bulgaria,2017,All,Age_all,[All],923.00000000,0.84068822,6.95845361,13.04419041,
EU,Europe,BGR,Bulgaria,2016,All,Age_all,[All],1041.00000000,0.96765198,7.57599508,14.60474181,
EU,Europe,BGR,Bulgaria,2015,All,Age_all,[All],1200.00000000,1.08974999,9.05459503,16.71776964,
EU,Europe,BIH,Bosnia and Herzegovina,2019,All,Age_all,[All],644.00000000,1.65855417,11.16267515,19.50923962,
EU,Europe,BIH,Bosnia and Herzegovina,2018,All,Age_all,[All],547.00000000,1.44923696,9.50974956,16.45644833,
EU,Europe,BIH,Bosnia and Herzegovina,2017,All,Age_all,[All],615.00000000,1.61931594,10.72281404,18.34985566,
EU,Europe,BIH,Bosnia and Herzegovina,2016,All,Age_all,[All],569.00000000,1.55587761,10.73213191,16.20449215,
EU,Europe,CHE,Switzerland,2019,All,Age_all,[All],9579.00000000,14.13248746,37.47279130,111.70480731,
EU,Europe,CHE,Switzerland,2018,All,Age_all,[All],9270.00000000,13.81767231,37.63253391,108.87528542,
EU,Europe,CHE,Switzerland,2017,All,Age_all,[All],9363.00000000,13.98067820,38.68769606,110.78059798,
EU,Europe,CHE,Switzerland,2016,All,Age_all,[All],8482.00000000,13.05646204,36.01447886,101.29771424,
EU,Europe,CHE,Switzerland,2015,All,Age_all,[All],9240.00000000,13.66742597,39.96393516,111.56190654,
EU,Europe,CZE,Czechia,2019,All,Age_all,[All],5823.00000000,5.18235702,24.12781798,54.57702850,
EU,Europe,CZE,Czechia,2018,All,Age_all,[All],5622.00000000,4.97874601,23.83488212,52.90582068,
EU,Europe,CZE,Czechia,2017,All,Age_all,[All],5340.00000000,4.79168723,23.06925342,50.42718626,
EU,Europe,CZE,Czechia,2016,All,Age_all,[All],4912.00000000,4.55870070,22.43252188,46.49188796,
EU,Europe,CZE,Czechia,2015,All,Age_all,[All],4811.00000000,4.32748959,22.62492571,45.63242404,
EU,Europe,DEU,Germany,2019,All,Age_all,[All],92510.00000000,9.84651737,35.14689646,111.33313553,
EU,Europe,DEU,Germany,2018,All,Age_all,[All],93320.00000000,9.77301717,36.22108327,112.56150988,
EU,Europe,DEU,Germany,2017,All,Age_all,[All],85450.00000000,9.16577994,34.02192254,103.37902041,
EU,Europe,DEU,Germany,2016,All,Age_all,[All],76423.00000000,8.38984344,31.86690033,92.80417149,
EU,Europe,DEU,Germany,2015,All,Age_all,[All],73912.00000000,7.98875919,31.71691793,90.48239252,
EU,Europe,ESP,Spain,2019,All,Age_all,[All],49563.00000000,11.83726890,30.55728891,105.21732559,
EU,Europe,ESP,Spain,2018,All,Age_all,[All],49106.00000000,11.48084850,30.93814361,105.08719074,
EU,Europe,ESP,Spain,2017,All,Age_all,[All],48563.00000000,11.43942731,30.91478628,104.36278699,
EU,Europe,ESP,Spain,2016,All,Age_all,[All],46769.00000000,11.39009914,30.61986306,100.68581271,
EU,Europe,ESP,Spain,2015,All,Age_all,[All],47627.00000000,11.27084872,31.84463582,102.62195463,
EU,Europe,FRA,France,2017,All,Age_all,[All],65426.00000000,11.06447314,32.45746357,100.80860439,
EU,Europe,FRA,France,2016,All,Age_all,[All],64916.00000000,11.20230272,32.77493492,100.38412438,
EU,Europe,FRA,France,2015,All,Age_all,[All],63920.00000000,11.02276117,33.07881580,99.17273308,
EU,Europe,GRC,Greece,2019,All,Age_all,[All],5966.00000000,4.77218916,20.29205399,55.64493940,
EU,Europe,GRC,Greece,2018,All,Age_all,[All],5775.00000000,4.79798609,20.60530445,53.80653017,
EU,Europe,GRC,Greece,2017,All,Age_all,[All],5759.00000000,4.62488556,20.24774939,53.54867606,
EU,Europe,GRC,Greece,2016,All,Age_all,[All],4787.00000000,4.02431233,17.90425730,44.42283674,
EU,Europe,GRC,Greece,2015,All,Age_all,[All],4345.00000000,3.57657324,17.11741849,40.15353900,
EU,Europe,HRV,Croatia,2019,All,Age_all,[All],2757.00000000,5.32301039,28.55310722,67.81865729,
EU,Europe,HRV,Croatia,2017,All,Age_all,[All],2552.00000000,4.77214503,26.01435690,61.87370152,
EU,Europe,HRV,Croatia,2016,All,Age_all,[All],2244.00000000,4.35373094,23.66503747,53.75688521,
EU,Europe,HRV,Croatia,2015,All,Age_all,[All],2531.00000000,4.66931095,27.46698196,60.21023864,
EU,Europe,HUN,Hungary,2019,All,Age_all,[All],6638.00000000,5.12179502,29.33288939,67.93474089,
EU,Europe,HUN,Hungary,2018,All,Age_all,[All],6277.00000000,4.78995765,28.30429971,64.21112889,
EU,Europe,HUN,Hungary,2017,All,Age_all,[All],5983.00000000,4.54379756,27.53639429,61.12608074,
EU,Europe,HUN,Hungary,2016,All,Age_all,[All],5285.00000000,4.15968139,24.83743155,53.85151431,
EU,Europe,HUN,Hungary,2015,All,Age_all,[All],5573.00000000,4.23168333,25.92171010,56.61875594,
EU,Europe,ITA,Italy,2019,All,Age_all,[All],56367.00000000,8.78735252,24.55148410,94.83191389,
EU,Europe,ITA,Italy,2018,All,Age_all,[All],54201.00000000,8.56337094,24.30644972,90.52023306,
EU,Europe,ITA,Italy,2017,All,Age_all,[All],55023.00000000,8.45708823,24.95720715,90.89195780,
EU,Europe,ITA,Italy,2016,All,Age_all,[All],49206.00000000,7.96106672,22.81553996,81.16119191,
EU,Europe,ITA,Italy,2015,All,Age_all,[All],49572.00000000,7.67311407,23.63774150,81.62609079,
EU,Europe,LUX,Luxembourg,2019,All,Age_all,[All],466.00000000,11.62674651,33.23964659,75.16074480,
EU,Europe,LUX,Luxembourg,2018,All,Age_all,[All],470.00000000,11.74119410,33.80960879,77.30905281,
EU,Europe,LUX,Luxembourg,2017,All,Age_all,[All],411.00000000,10.24426720,30.56636345,68.92087682,
EU,Europe,LUX,Luxembourg,2016,All,Age_all,[All],401.00000000,10.39398652,30.82131188,68.72816895,
EU,Europe,LUX,Luxembourg,2015,All,Age_all,[All],420.00000000,10.94034905,33.77300138,73.73543725,
EU,Europe,MDA,Republic of Moldova,2018,All,Age_all,[All],502.00000000,1.34946237,11.61536236,14.16029453,
EU,Europe,MDA,Republic of Moldova,2017,All,Age_all,[All],500.00000000,1.35984117,11.27156027,14.08769959,
EU,Europe,MDA,Republic of Moldova,2016,All,Age_all,[All],508.00000000,1.31992621,11.84985566,14.30198702,
EU,Europe,MDA,Republic of Moldova,2015,All,Age_all,[All],660.00000000,1.65388663,15.40481241,18.57006034,
EU,Europe,MKD,North Macedonia,2019,All,Age_all,[All],726.00000000,3.55081679,22.50384088,34.95941145,
EU,Europe,MKD,North Macedonia,2018,All,Age_all,[All],523.00000000,2.65118873,16.33196401,25.19004516,
EU,Europe,MKD,North Macedonia,2017,All,Age_all,[All],626.00000000,3.08101191,20.15319126,30.17591692,
EU,Europe,MKD,North Macedonia,2016,All,Age_all,[All],503.00000000,2.46315068,16.62838357,24.27032217,
EU,Europe,MKD,North Macedonia,2015,All,Age_all,[All],376.00000000,1.83764234,12.69582855,18.16226827,
EU,Europe,MLT,Malta,2017,All,Age_all,[All],298.00000000,8.34500140,28.33112429,63.66759533,
EU,Europe,MLT,Malta,2016,All,Age_all,[All],255.00000000,7.62787915,25.50911415,55.99350036,
EU,Europe,MLT,Malta,2015,All,Age_all,[All],244.00000000,7.08684287,25.67800623,56.48985035,
EU,Europe,NLD,Netherlands,2019,All,Age_all,[All],21611.00000000,14.22852816,42.23583117,123.76613281,
EU,Europe,NLD,Netherlands,2018,All,Age_all,[All],22057.00000000,14.38221735,45.51322136,127.37630849,
EU,Europe,NLD,Netherlands,2017,All,Age_all,[All],21106.00000000,14.05062111,46.73150685,123.18558650,
EU,Europe,NLD,Netherlands,2016,All,Age_all,[All],20410.00000000,13.69826238,46.43147843,119.84511853,
EU,Europe,NLD,Netherlands,2015,All,Age_all,[All],19058.00000000,12.95281852,44.25674426,112.50345633,
EU,Europe,POL,Poland,2019,All,Age_all,[All],11204.00000000,2.73462384,17.10240611,29.52450370,
EU,Europe,POL,Poland,2018,All,Age_all,[All],11233.00000000,2.71197489,17.30302606,29.60092379,
EU,Europe,POL,Poland,2017,All,Age_all,[All],11071.00000000,2.74815565,17.28945127,29.16312961,
EU,Europe,POL,Poland,2016,All,Age_all,[All],9647.00000000,2.48628253,15.40158064,25.41574985,
EU,Europe,POL,Poland,2015,All,Age_all,[All],8490.00000000,2.14979705,13.81788979,22.35293585,
EU,Europe,PRT,Portugal,2019,All,Age_all,[All],9867.00000000,8.78362740,28.19693936,96.48757645,
EU,Europe,PRT,Portugal,2018,All,Age_all,[All],8946.00000000,7.87687214,26.87254059,86.99100393,
EU,Europe,PRT,Portugal,2017,All,Age_all,[All],7844.00000000,7.11854870,23.98787666,76.15312175,
EU,Europe,PRT,Portugal,2016,All,Age_all,[All],7528.00000000,6.78381545,24.06932400,72.90722348,
EU,Europe,PRT,Portugal,2015,All,Age_all,[All],6986.00000000,6.41376398,22.62732279,67.44495793,
EU,Europe,ROU,Romania,2019,All,Age_all,[All],4545.00000000,1.74882354,11.20283717,23.45705359,
EU,Europe,ROU,Romania,2018,All,Age_all,[All],4800.00000000,1.81157369,11.82411787,24.63580075,
EU,Europe,ROU,Romania,2017,All,Age_all,[All],4576.00000000,1.74442763,11.47754208,23.35535981,
EU,Europe,ROU,Romania,2016,All,Age_all,[All],4373.00000000,1.69231126,11.31787526,22.19073334,
EU,Europe,ROU,Romania,2015,All,Age_all,[All],4153.00000000,1.58939738,11.12158296,20.95390258,
EU,Europe,SRB,Serbia,2019,All,Age_all,[All],3978.00000000,3.92083424,24.98363553,57.27667962,
EU,Europe,SRB,Serbia,2018,All,Age_all,[All],4068.00000000,4.00177069,25.15091381,58.25906782,
EU,Europe,SRB,Serbia,2017,All,Age_all,[All],4174.00000000,4.02421858,27.01738081,59.45142317,
EU,Europe,SRB,Serbia,2016,All,Age_all,[All],3717.00000000,3.68625662,24.01274300,52.66124158,
EU,Europe,SRB,Serbia,2015,All,Age_all,[All],3538.00000000,3.41248867,23.68337939,49.86341118,
EU,Europe,SVK,Slovakia,2019,All,Age_all,[All],2290.00000000,4.30176203,24.16897298,41.98640044,
EU,Europe,SVK,Slovakia,2018,All,Age_all,[All],2275.00000000,4.19022710,24.13398970,41.76786960,
EU,Europe,SVK,Slovakia,2017,All,Age_all,[All],1884.00000000,3.49445413,20.28848434,34.63724609,
EU,Europe,SVK,Slovakia,2016,All,Age_all,[All],2146.00000000,4.09925312,23.05913207,39.51537504,
EU,Europe,SVN,Slovenia,2019,All,Age_all,[All],1301.00000000,6.31921508,28.64270695,63.30388883,
EU,Europe,SVN,Slovenia,2018,All,Age_all,[All],1136.00000000,5.54552111,25.48051388,54.97504830,
EU,Europe,SVN,Slovenia,2017,All,Age_all,[All],1020.00000000,4.97342630,24.70288431,49.36691768,
EU,Europe,SVN,Slovenia,2016,All,Age_all,[All],758.00000000,3.84986541,19.21026274,36.72051858,
EU,Europe,SVN,Slovenia,2015,All,Age_all,[All],728.00000000,3.67046486,19.41455659,35.28709786,
EU,Europe,BEL,Belgium,2019,All,Age_all,[All],11612.00000000,10.67279412,34.45847135,101.07066843,
EU,Europe,FRA,France,2019,All,Age_all,[All],65959.00000000,11.04245281,31.91008080,101.27326188,
EU,Europe,FRA,France,2018,All,Age_all,[All],67222.00000000,11.31060847,32.75153248,103.46556463,
EU,Europe,HRV,Croatia,2018,All,Age_all,[All],2673.00000000,5.07152886,26.34927470,64.31038361,
EU,Europe,MLT,Malta,2019,All,Age_all,[All],341.00000000,9.24620390,29.17759193,77.43453262,
EU,Europe,MLT,Malta,2018,All,Age_all,[All],361.00000000,9.78850325,30.87983675,82.18591775,
